nome_arquivo;soja;quantidade_soja
IMG_0229.JPEG;0;0
IMG_0230.JPEG;0;0
IMG_0231.JPEG;0;0
IMG_0232.JPEG;0;0
IMG_0233.JPEG;0;0
IMG_0234.JPEG;0;0
IMG_0235.JPEG;0;0
IMG_0236.JPEG;0;0
IMG_0237.JPEG;0;0
IMG_0238.JPEG;0;0
IMG_0239.JPEG;0;0
IMG_0240.JPEG;0;0
IMG_0241.JPEG;0;0
