nome_arquivo,soja,quantidade_soja
IMG_20231002_143353_jpg.rf.b5ba63c8680800c90622fd802091c0d5.jpg,1,1
IMG_20231002_143435_jpg.rf.7104686ce300ca43e5f61ff7f81a084d.jpg,1,1
IMG_20231002_143438_jpg.rf.764b37b7a286d81496f6765d58685f60.jpg,1,1
IMG_20231002_143444_jpg.rf.4941d474508c3d346ca0dbe83412ba1f.jpg,1,1
IMG_20231002_143513_jpg.rf.3aae33e5dd81f3bcbb899cd03d109a08.jpg,1,1
IMG_20231002_143522_jpg.rf.6cc936496e6408c53150e5428a20a7a5.jpg,1,1
IMG_20231002_143526_jpg.rf.a13ade54c1a7ae7dedafd5a0ffb8db77.jpg,1,1
IMG_20231002_143532_jpg.rf.4c29d495f2b0ffb1472da40a4d1da612.jpg,1,1
IMG_20231002_143541_jpg.rf.9c2c7ee388fcdcc8b957f05599e938a4.jpg,1,1
IMG_20231002_143603_1_jpg.rf.7efafd84c5b8553ad9119cf15684f9aa.jpg,1,1
IMG_20231002_143608_jpg.rf.271d7de9c5219bdd7c76b5fdb563d755.jpg,1,1
IMG_20231002_143612_jpg.rf.3a9e91d76f00c21d966a6b37259f9475.jpg,1,1
IMG_20231002_143617_jpg.rf.8d2ef492fe0a47698b8e523cef6920f4.jpg,1,1
IMG_20231002_143625_jpg.rf.3e726fa7464bdd8dde185276a5470548.jpg,1,2
IMG_20231002_143632_jpg.rf.27fede040bcd639328c75a8442489d36.jpg,1,2
IMG_20231002_143637_1_jpg.rf.8c7c99bbaf50c9f16724f6c142083fda.jpg,1,2
IMG_20231002_143643_1_jpg.rf.9ede14350393b7b2ebf36e20f7d2946a.jpg,1,2
IMG_20231002_143651_jpg.rf.8bf9e110e21f58efd7166d76aef826ff.jpg,1,2
IMG_20231002_143716_jpg.rf.07f198668cbd8b5504bd928a8e0e819b.jpg,1,2
IMG_20231002_143728_jpg.rf.3a4b928d5a929d06d278be6c0065ad43.jpg,1,2
IMG_20231002_143746_jpg.rf.8e5722e38fe8c5a588df91f457e01c89.jpg,1,2
IMG_20231002_143753_jpg.rf.3030f6877e401006643bb82d79de2216.jpg,1,2
IMG_20231002_143756_1_jpg.rf.a7dbb73d48cbb9037201a8fe27b817e7.jpg,1,2
IMG_20231002_144010_jpg.rf.6c52792de9d06dba27a7ae210f0d0a33.jpg,1,2
IMG_20231002_144018_1_jpg.rf.877a0c4ad7f590e1ef01132cb626d650.jpg,1,2
IMG_20231002_144026_1_jpg.rf.3514b78861eeafb938e892fc154dd0f0.jpg,1,2
IMG_20231003_152419_jpg.rf.65944598ca9830a2a9ffab69c244070a.jpg,1,2
IMG_20231003_152428_jpg.rf.3f552cc50148f49194908590eecaac10.jpg,1,2
IMG_20231003_152526_1_jpg.rf.7d511ee0735841d61c3a12cff4ed948f.jpg,1,1
IMG_20231003_152530_1_jpg.rf.3f328f5c5be4ddefcc94841d3bb46d5e.jpg,1,1
IMG_20231003_152952_jpg.rf.30e1cb720499517a1136b84181fcb033.jpg,1,1
IMG_20231003_152959_jpg.rf.a35d9be7781c7c8bd104acca53acdb83.jpg,1,2
IMG_20231003_153016_jpg.rf.6887306ccdb12ac2041f4c40707609ea.jpg,1,1
IMG_20231003_153022_jpg.rf.0189f12e644dd982aa51a3b19334f8cf.jpg,1,2
IMG_20231003_153025_jpg.rf.284e54e7da6a9dfd2c31b4f8c28f641a.jpg,1,2
IMG_20231003_153034_1_jpg.rf.2b1a9a7e280d78d4f014055ffebd392e.jpg,1,1
IMG_20231003_153038_1_jpg.rf.342cf6ea2f510c1dcc9e89d21f5f92e3.jpg,1,2
IMG_20231003_153043_jpg.rf.5c3492696eb2f9850da464ee415b4786.jpg,1,2
IMG_20231003_153101_jpg.rf.b88678a48f60d0aeaaee0e29ecb1cd3c.jpg,1,1
IMG_20231003_153200_jpg.rf.03da1dfd2f3b3b41c1cb1842aa284d5c.jpg,1,1
IMG_20231003_153204_jpg.rf.0bc6e64c981767c9cebaa0a8675d6c61.jpg,1,1
IMG_20231003_153209_jpg.rf.2e767e3ce489ccf6bb73c6191eda27dc.jpg,1,1
IMG_20231003_153218_jpg.rf.24dbc0e89c32c0271562b39bebfc6527.jpg,1,1
IMG_20231003_153225_jpg.rf.8281a2f890c57e5ec0a02a6ef73f760e.jpg,1,1
IMG_20231003_153232_jpg.rf.84711456b8c98f2f842cb1ff57c97696.jpg,1,1
IMG_20231003_153237_jpg.rf.6e2f98c169f6a702da725cc95549832a.jpg,1,1
IMG_20231003_153241_jpg.rf.2a1043470e5fd92e3478066e54cc4ffd.jpg,1,1
IMG_20231003_153250_jpg.rf.14e17632717cbbba41c3f3a93d05631b.jpg,1,1
IMG_20231003_153255_jpg.rf.c5e8dc2601759eb3d93519471a7f4410.jpg,1,1
IMG_20231003_153259_jpg.rf.411fffeb6604bcd0b032d0020f6d1492.jpg,1,1
IMG_20231003_153651_jpg.rf.1e97e6ad7c6fbc4e3f6a5743dd2dec49.jpg,1,2
IMG_20231003_154026_jpg.rf.be66b29fe9cb39933b373429c76c8fed.jpg,1,1
IMG_20231003_154031_jpg.rf.725f1b08a5b97b283d35f370dbfc657f.jpg,1,1
IMG_20231003_154046_jpg.rf.01c6e10e02fee16fc764da4c4bcf1fba.jpg,1,2
IMG_20231003_154053_jpg.rf.577dfd2283b45c9776443816faa9e4be.jpg,1,2
IMG_20231003_154056_jpg.rf.02a7772e2cb31a1c0e8eeca341c6f301.jpg,1,2
IMG_20231003_154108_jpg.rf.3e75cc3c79a3ea926c757b87ec975ff7.jpg,1,1
IMG_20231003_154112_jpg.rf.b542fef3add95419ab3260197b038dbf.jpg,1,1
IMG_20231003_154116_jpg.rf.5e2f7af671c3c8392382dda690e92e2d.jpg,1,1
IMG_20231003_154124_1_jpg.rf.2b6f9de03b45a831fef7441bfc9755db.jpg,1,1
IMG_20231003_154132_jpg.rf.9085007b113d457aec4c7ce4cae146e3.jpg,1,1
IMG_20231003_154136_jpg.rf.768d0152370d7fa1bfa2bbf692a13faa.jpg,1,1
IMG_20231004_153650_jpg.rf.8d170767098e883080c2c668e3015022.jpg,1,1
IMG_20231004_153654_jpg.rf.8751618b8ad568a2b02ad16708198a8a.jpg,1,1
IMG_20231004_153658_1_jpg.rf.9d86c44273f3487eb760485d2cc3468c.jpg,1,1
IMG_20231004_153705_1_jpg.rf.8df2518155618d8cfb8ee2b8e7a80f51.jpg,1,1
IMG_20231004_153713_jpg.rf.2b308e9922d6263f35b4107f42c40ce3.jpg,1,1
IMG_20231004_153836_jpg.rf.32f1d51d254d0dee58a6b316d28f7e0e.jpg,1,1
IMG_20231004_153840_jpg.rf.8eef08f14b779475f9f1b92aa8e09c9e.jpg,1,1
IMG_20231004_153847_jpg.rf.a730fcde9054b14a5565cfa90ed0a187.jpg,1,1
IMG_20231004_153905_jpg.rf.9e24f40a01b03fe280bb1c3a6ff0b70d.jpg,1,1
IMG_20231004_153909_jpg.rf.588b81fff7cbf868ff9b89dbce47a12d.jpg,1,1
IMG_20231004_153930_jpg.rf.6eb8a7a458b2d2f91f56f766bab0c9a3.jpg,1,2
IMG_20231004_153934_jpg.rf.b0d86010320359dd052f96147363066b.jpg,1,2
IMG_20231004_154002_1_jpg.rf.3beb484e1fcaa0fc85237aec10dca8ab.jpg,1,2
IMG_20231004_154007_jpg.rf.5a97594fba94ce305416667c42f465f4.jpg,1,2
IMG_20231004_154024_1_jpg.rf.9c05c5ce82d157df93b9127c4a532803.jpg,1,2
IMG_20231004_154052_jpg.rf.78c17f0804c8d113a459f92a21c4c955.jpg,1,1
IMG_20231004_154056_1_jpg.rf.8dbb6ac1914fab5b19d6bd8cb05d2f5a.jpg,1,1
IMG_20231004_154101_jpg.rf.0fbad233c475f4197f884ed902ad27f9.jpg,1,1
IMG_20231004_154107_jpg.rf.90de320b9f8367c832c2b24063bc7955.jpg,1,1
IMG_20231004_154112_jpg.rf.8ae5cd76a816de6aa360d4ed1aef008a.jpg,1,1
IMG_20231005_091027_jpg.rf.8e54fdca0983646bf768e855f90cd019.jpg,1,1
IMG_20231012_155117_jpg.rf.bbd64312158a1cb2bec932e85a3d279f.jpg,1,1
IMG_20231008_153041_1_jpg.rf.c6843e0229538db9ca73a5823f815aa6.jpg,1,1
IMG_20231027_135842_jpg.rf.4d519b74cd142ead5ab1c8b212007bb2.jpg,1,1
IMG_20231027_135820_jpg.rf.927aa44959a5927d07f70435ba639fcf.jpg,1,1
IMG_20231025_111512_jpg.rf.4952552b6946f4fb7a7701b7abcad34c.jpg,1,1
IMG_20231018_113634_jpg.rf.4f8e064cd2c86e0382d7de932edad2b9.jpg,1,1
IMG_20231027_135828_jpg.rf.15d34b13c9816eb20f3bbadadcd95b0f.jpg,1,?
IMG_20231012_155159_jpg.rf.56dee46fdebbc8f0297d323d84c17ddd.jpg,1,2
IMG_20231009_163733_jpg.rf.9ea83adcb40de39d4f69c909b4f65e16.jpg,1,2
IMG_20231008_153105_jpg.rf.9d42c67774e47d847370c9a95b13bd49.jpg,1,1
IMG_20231008_152543_jpg.rf.95e491175e4937a516205fbcfed5a9bd.jpg,1,1
IMG_20231009_163800_jpg.rf.3f5bbf1a74f558a21bf3db6f29b1884e.jpg,1,1
IMG_20231012_155214_jpg.rf.e03d8bae58589ab48a9c83814d18672f.jpg,1,1
IMG_20231019_105603_jpg.rf.6855fb6c3aace09cfe3773ac043ba9fe.jpg,1,1
IMG_20231009_163532_jpg.rf.f347f570943dff38be236272bd741e83.jpg,1,1
IMG_20231012_154834_jpg.rf.6c4ce832cf4cd141ef1bfd57546d0af5.jpg,1,1
IMG_20231019_105621_jpg.rf.9401aee44a7c9fb5cbeec2650cf09770.jpg,1,1
IMG_20231020_153631_jpg.rf.999ee789dbf4db61ba4b46419b065856.jpg,1,1
IMG_20231020_153647_jpg.rf.fc71365840445129ccb61f3e8aff1686.jpg,1,1
IMG_20231025_111548_jpg.rf.b51c4701fa0232b1ef5dba7d94284019.jpg,1,1
IMG_20231027_140601_jpg.rf.902090d6e8fd91d28432a9b38f12616d.jpg,1,1
IMG_20231030_111706_jpg.rf.2e815182ed8c8ecc90aaa9784070e3e1.jpg,1,1
IMG_20231005_091010_jpg.rf.9dd2c9a28fa7a76bdf91105b5a2c39ae.jpg,1,1
IMG_20231008_152436_jpg.rf.94fcc3ffff4b0289f1079a6693aa3e09.jpg,1,1
IMG_20231008_152814_jpg.rf.99e2b05180c210d9d08351d70f1c5f66.jpg,1,1
IMG_20231009_163442_jpg.rf.3239d73595431632a41cfffb5d2c03c3.jpg,1,1
IMG_20231010_110013_jpg.rf.ba33d7ea2dc97e277c233bed9e94e09e.jpg,1,1
IMG_20231011_112132_jpg.rf.79b98691a307d68ebc44befb8072b279.jpg,1,1
IMG_20231018_113634_jpg.rf.848c5911e08ac67badd951eb296c9222.jpg,1,1
IMG_20231019_105548_jpg.rf.c9156f8a7a2818855ea3171364ce0429.jpg,1,1
IMG_20231019_105632_jpg.rf.56c7d856d86897226e5c80589f7ee66f.jpg,1,1
IMG_20231023_111045_jpg.rf.50764ea2d32266cae1ca5b5336d20f97.jpg,1,1
IMG_20231025_111528_jpg.rf.3e7d9213594dee24cd0e92f5037b0e0c.jpg,1,1
IMG_20231027_135659_jpg.rf.41a813ff46c19010ac54c52590cf4832.jpg,1,1
IMG_20231004_154126_1_jpg.rf.51f8434e06b18337266697e4b5b501e1.jpg,1,1
IMG_20231008_152536_jpg.rf.5c208ebf78313014f8d72c8cf87478f2.jpg,1,1
IMG_20231008_153105_jpg.rf.1b89ea67fe770848f4c9dc9290a32760.jpg,1,1
IMG_20231011_112315_jpg.rf.d25ae131c4ee542caa70a7ba3b55ce24.jpg,1,1
IMG_20231011_112315_jpg.rf.d25ae131c4ee542caa70a7ba3b55ce24.jpg,1,1
IMG_20231019_105514_jpg.rf.385d1d97db3ea1461a33328eba6755a8.jpg,1,1
IMG_20231019_105609_jpg.rf.ca536b93ad26987e436a7537726f084a.jpg,1,1
IMG_20231023_111206_jpg.rf.68daacee8c7cd6cddb1a6cd5d6979d16.jpg,1,1
IMG_20231027_135606_jpg.rf.8c7883cf958da9c11dabb50e34574489.jpg,1,1
IMG_20231027_135716_jpg.rf.8baa5476dee26a4ab7e9e91ad4d63887.jpg,1,1
IMG_20231027_135837_jpg.rf.50531f4604d28518aa85c50dcd9d319d.jpg,1,1
IMG_20231009_163548_1_jpg.rf.b856986654cc5874804a0959e36c9be5.jpg,1,1
IMG_20231011_112127_jpg.rf.3ca2819415b5ee10b8d6453e4d6041be.jpg,1,1
IMG_20231012_155053_jpg.rf.b65178fb3760e16894de08549943c6b9.jpg,1,1
IMG_20231018_113827_jpg.rf.5080eb94528096dfe090d7ee6f67898a.jpg,1,1
IMG_0174.JPEG,0,0
IMG_0175.JPEG,0,0
IMG_0176.JPEG,0,0
IMG_0177.JPEG,0,0
IMG_0178.JPEG,0,0
IMG_0179.JPEG,0,0
IMG_0180.JPEG,0,0
IMG_0181.JPEG,0,0
IMG_0182.JPEG,0,0
IMG_0183.JPEG,0,0
IMG_0184.JPEG,0,0
IMG_0185.JPEG,0,0
IMG_0186.JPEG,0,0
IMG_0187.JPEG,0,0
IMG_0188.JPEG,0,0
IMG_0189.JPEG,0,0
IMG_0190.JPEG,0,0
IMG_0191.JPEG,0,0
IMG_0192.JPEG,0,0
IMG_0193.JPEG,0,0
IMG_0194.JPEG,0,0
IMG_0195.JPEG,0,0
IMG_0196.JPEG,0,0
IMG_0197.JPEG,0,0
IMG_0198.JPEG,0,0
IMG_0199.JPEG,0,0
IMG_0200.JPEG,0,0
IMG_0201.JPEG,0,0
IMG_0202.JPEG,0,0
IMG_0203.JPEG,0,0
IMG_0204.JPEG,0,0
IMG_0205.JPEG,0,0
IMG_0206.JPEG,0,0
IMG_20231004_154146_jpg.rf.beb367971ee7bff76a68808232970d78.jpg,1,1
IMG_20231005_091105_jpg.rf.dc5f54d18059954f15bb539320cb12da.jpg,1,1
IMG_20230925_102007_jpg.rf.06b68cc2e5ba05a2894f1bfc1d5465d8.jpg,1,1
IMG_20230925_102033_jpg.rf.b14c697ddc0472f66a63c3c9b6cf57a5.jpg,1,1
IMG_20230925_102045_jpg.rf.8061bc7ae71bb922a7f648f98dd7baf3.jpg,1,1
IMG_20230926_150052_jpg.rf.2661f3702df92085c082212833adfa8f.jpg,1,1
IMG_20230926_150207_jpg.rf.ad9c994be4ea35602bde27b3c52288a9.jpg,1,1
IMG_20230926_150401_jpg.rf.e2a768c9c3ec14ca662786692e0b97e0.jpg,1,1
IMG_20230926_151506_jpg.rf.464336f72924c902afe245c7fd9c0f70.jpg,1,1
IMG_20230927_155036_jpg.rf.b7f4c6db5fd5607c1faeea7112befec8.jpg,1,1
IMG_20230927_155056_jpg.rf.71747bd60c3d7be4daf51aa4866e3d81.jpg,1,1
IMG_20230927_155113_jpg.rf.603a7abbd32430bfed686fd09d94696c.jpg,1,1
IMG_20230927_155822_jpg.rf.71d660cf5fe1c9f8f5e58260d0f2ef36.jpg,1,1
IMG_20230927_155836_jpg.rf.7685908d3add37118e4e7cc0384f9b73.jpg,1,1
IMG_20230928_103238_jpg.rf.4b22ad2921654e489b4dabf72730da49.jpg,1,2
IMG_20230928_103316_jpg.rf.10f99a8703915acfd78c1a63fb4db85d.jpg,1,1
IMG_20230928_103320_jpg.rf.21723cd4ba2db5927ea562d4f6910c2f.jpg,1,1
IMG_20231001_155804_jpg.rf.85418173613c3fdc1157d7af6f293bc0.jpg,1,2
IMG_20231001_155839_jpg.rf.4035433603717d4ba215085550af10bc.jpg,1,2
IMG_20231001_155913_jpg.rf.3a89d9efd60f4ad2f38d4ee7a108cb56.jpg,1,2
IMG_20231002_143329_jpg.rf.a8def809ff9191829bb8705373447736.jpg,1,1
IMG_20231002_143335_jpg.rf.4aea8974605c12ebba676bb358c749fb.jpg,1,1
IMG_20231002_143536_jpg.rf.2561254fcb899d7b8e9828754aae0c62.jpg,1,1
IMG_20231002_143550_2_jpg.rf.a8007354fc57b70e34b3dc45d36cc710.jpg,1,1
IMG_20231002_143557_jpg.rf.3f5fafbc7fbff7224c2df66622271962.jpg,1,1
IMG_20231002_144005_1_jpg.rf.10cc80b90b6f3f9c0601f09dbc960449.jpg,1,2
IMG_20231002_144029_1_jpg.rf.cdb0658c149c36c08a9d795bd4f19d13.jpg,1,2
IMG_20231003_152446_jpg.rf.be683a345616c7d20a5a07b20c60080d.jpg,1,2
