epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1073.01,0.52423,0.46694,1.03019,0.94651,0.96045,0.97529,0.8415,0.47457,0.38066,1.08171,0.0095644,0.0095644,0.0095644
24,1119.32,0.53751,0.46817,1.03532,0.96035,0.95791,0.97838,0.8518,0.45302,0.3656,1.06387,0.0095446,0.0095446,0.0095446
25,1165.04,0.51785,0.44965,1.01266,0.94806,0.96045,0.97444,0.85819,0.43241,0.39671,1.03968,0.0095248,0.0095248,0.0095248
26,1209.78,0.498,0.43265,1.00928,0.97532,0.9548,0.97749,0.86873,0.42416,0.32776,1.04298,0.009505,0.009505,0.009505
27,1255.4,0.50015,0.43144,1.00817,0.96504,0.94915,0.97474,0.85698,0.41718,0.33089,1.02101,0.0094852,0.0094852,0.0094852
28,1300.06,0.50742,0.43739,1.01054,0.98129,0.96045,0.98388,0.85322,0.47465,0.42541,1.09792,0.0094654,0.0094654,0.0094654
29,1344.87,0.48828,0.42218,0.9965,0.96628,0.97145,0.98147,0.8684,0.43184,0.42362,1.03247,0.0094456,0.0094456,0.0094456
30,1389.15,0.48264,0.40967,0.99527,0.98274,0.965,0.97618,0.87435,0.40137,0.31492,1.02099,0.0094258,0.0094258,0.0094258
31,1433.98,0.4757,0.41477,0.99293,0.9646,0.93785,0.96606,0.85824,0.40412,0.35932,1.04043,0.009406,0.009406,0.009406
32,1478.36,0.48592,0.41176,1.00183,0.95523,0.96442,0.98304,0.86779,0.43353,0.35983,1.06162,0.0093862,0.0093862,0.0093862
33,1522.81,0.47119,0.41354,0.9882,0.97621,0.9435,0.97712,0.85838,0.4632,0.36558,1.10379,0.0093664,0.0093664,0.0093664
34,1567.99,0.47038,0.40308,0.98595,0.97738,0.97653,0.9851,0.86963,0.43323,0.3341,1.05034,0.0093466,0.0093466,0.0093466
35,1612.26,0.46113,0.39898,0.98204,0.97119,0.94915,0.9797,0.8794,0.38601,0.31957,1.00578,0.0093268,0.0093268,0.0093268
36,1656.62,0.46967,0.3976,0.98777,0.97724,0.97045,0.97671,0.89684,0.37497,0.29823,0.99659,0.009307,0.009307,0.009307
37,1700.9,0.4553,0.38608,0.97791,0.9566,0.9548,0.97946,0.87935,0.39645,0.38273,1.01565,0.0092872,0.0092872,0.0092872
38,1745.2,0.44736,0.38313,0.97645,0.96463,0.96045,0.98575,0.88769,0.39549,0.30355,1.02244,0.0092674,0.0092674,0.0092674
39,1790.33,0.43316,0.3684,0.96547,0.99282,0.9661,0.97825,0.8674,0.40141,0.28984,1.03088,0.0092476,0.0092476,0.0092476
40,1833.76,0.45607,0.37304,0.97333,0.97995,0.96045,0.98555,0.86905,0.44338,0.33946,1.05319,0.0092278,0.0092278,0.0092278
41,1878.65,0.45622,0.38079,0.98732,0.97097,0.94494,0.97966,0.88276,0.37015,0.3051,0.99484,0.009208,0.009208,0.009208
42,1922.44,0.43967,0.36585,0.9657,0.97674,0.94896,0.96712,0.86139,0.40318,0.31848,1.03352,0.0091882,0.0091882,0.0091882
43,1966.92,0.44648,0.37302,0.98104,0.97241,0.97175,0.98804,0.88215,0.41461,0.32785,0.98717,0.0091684,0.0091684,0.0091684
44,2011.53,0.43537,0.37024,0.97187,0.90298,0.94655,0.96338,0.83289,0.52151,0.99215,1.09792,0.0091486,0.0091486,0.0091486
45,2056.29,0.43941,0.37672,0.97052,0.97052,0.92985,0.96764,0.8447,0.41413,0.34158,1.03387,0.0091288,0.0091288,0.0091288
46,2101.16,0.44063,0.37339,0.9778,0.98164,0.96045,0.98412,0.88489,0.36866,0.30649,0.97101,0.009109,0.009109,0.009109
47,2145.55,0.4356,0.36931,0.9705,0.98816,0.94278,0.96327,0.86928,0.38231,0.31676,1.02272,0.0090892,0.0090892,0.0090892
48,2190.31,0.42643,0.36055,0.96109,0.98852,0.97281,0.9797,0.88253,0.38439,0.2836,1.01863,0.0090694,0.0090694,0.0090694
49,2234.7,0.41945,0.3459,0.96325,0.96931,0.9661,0.98752,0.88396,0.38653,0.31595,0.99117,0.0090496,0.0090496,0.0090496
50,2279.17,0.41762,0.35523,0.95472,0.98844,0.96598,0.96937,0.89291,0.36662,0.32107,0.98731,0.0090298,0.0090298,0.0090298
51,2323.82,0.42686,0.35348,0.96419,0.98843,0.96527,0.97817,0.9077,0.34196,0.25418,0.98121,0.00901,0.00901,0.00901
52,2368.47,0.4073,0.34488,0.95607,0.98061,0.9774,0.98114,0.88712,0.38393,0.28289,1.01993,0.0089902,0.0089902,0.0089902
53,2412.82,0.4118,0.34957,0.96002,0.97805,0.93785,0.976,0.88798,0.36342,0.30271,0.98589,0.0089704,0.0089704,0.0089704
54,2457.19,0.40809,0.34513,0.95257,0.98503,0.9661,0.99384,0.89645,0.37742,0.29468,1.00079,0.0089506,0.0089506,0.0089506
55,2501.92,0.41799,0.35787,0.96348,0.98237,0.94468,0.98568,0.90252,0.33859,0.28225,0.96021,0.0089308,0.0089308,0.0089308
56,2546.3,0.41538,0.34419,0.96003,0.97115,0.9661,0.9848,0.90112,0.3684,0.28588,0.98536,0.008911,0.008911,0.008911
57,2590.92,0.40647,0.34375,0.95892,0.96353,0.9774,0.99043,0.90656,0.35823,0.29456,0.9733,0.0088912,0.0088912,0.0088912
58,2636.1,0.4011,0.34125,0.95463,0.98308,0.98484,0.9935,0.90875,0.35765,0.26605,0.97205,0.0088714,0.0088714,0.0088714
59,2680.57,0.40399,0.34147,0.94556,0.9882,0.94613,0.98447,0.90081,0.34437,0.28195,0.98598,0.0088516,0.0088516,0.0088516
60,2725.07,0.38398,0.32485,0.93969,0.97924,0.9774,0.98688,0.89717,0.36201,0.27072,0.99125,0.0088318,0.0088318,0.0088318
61,2769.41,0.39943,0.33535,0.95334,0.97817,0.94915,0.96486,0.86279,0.43164,0.30733,1.07111,0.008812,0.008812,0.008812
62,2814.48,0.39804,0.32427,0.94813,0.94968,0.98305,0.99025,0.91399,0.34467,0.29242,0.95556,0.0087922,0.0087922,0.0087922
63,2858.82,0.39516,0.33463,0.94922,0.98759,0.9661,0.97783,0.88845,0.35167,0.26922,1.00303,0.0087724,0.0087724,0.0087724
64,2903.43,0.39737,0.32094,0.95164,0.98941,0.9661,0.97503,0.8945,0.36117,0.27595,1.01766,0.0087526,0.0087526,0.0087526
65,2946.2,0.3879,0.32681,0.94486,0.97683,0.95264,0.9777,0.89698,0.37796,0.26853,1.01397,0.0087328,0.0087328,0.0087328
66,2992.71,0.39721,0.33547,0.94616,0.99425,0.97684,0.99062,0.90549,0.35786,0.26318,0.97963,0.008713,0.008713,0.008713
67,3039.82,0.39146,0.33142,0.94284,0.99184,0.96045,0.98227,0.90667,0.33103,0.27364,0.97798,0.0086932,0.0086932,0.0086932
68,3085.1,0.38716,0.32997,0.94249,0.96977,0.9774,0.99045,0.91626,0.32821,0.26211,0.97625,0.0086734,0.0086734,0.0086734
69,3130.78,0.39302,0.32399,0.94948,0.98312,0.98707,0.99331,0.90716,0.33413,0.28363,0.97139,0.0086536,0.0086536,0.0086536
70,3176.27,0.40547,0.33395,0.95859,0.98741,0.9661,0.98257,0.90351,0.33437,0.27083,0.9706,0.0086338,0.0086338,0.0086338
71,3221.23,0.37824,0.31028,0.93701,0.98945,0.97175,0.98218,0.90586,0.32754,0.25469,0.95884,0.008614,0.008614,0.008614
72,3267.09,0.377,0.31237,0.93503,0.98275,0.96537,0.98314,0.90235,0.34244,0.26459,0.98451,0.0085942,0.0085942,0.0085942
73,3312.96,0.38708,0.32659,0.93535,0.96124,0.98071,0.98861,0.92087,0.3282,0.25427,0.93433,0.0085744,0.0085744,0.0085744
74,3359.22,0.37925,0.31564,0.93753,0.96488,0.98305,0.98981,0.91057,0.34057,0.26631,0.97831,0.0085546,0.0085546,0.0085546
75,3404.29,0.36903,0.31065,0.93925,0.98253,0.95333,0.97173,0.89107,0.34266,0.26636,0.98995,0.0085348,0.0085348,0.0085348
76,3449.81,0.38141,0.32456,0.9413,0.99297,0.97175,0.9795,0.90849,0.3441,0.26935,0.97581,0.008515,0.008515,0.008515
77,3495.14,0.37797,0.32037,0.94137,0.9657,0.9774,0.99231,0.90124,0.34608,0.2749,0.9767,0.0084952,0.0084952,0.0084952
78,3539.94,0.37605,0.32571,0.94151,0.98844,0.96593,0.9773,0.90821,0.33633,0.25124,0.99238,0.0084754,0.0084754,0.0084754
79,3585.67,0.36834,0.31362,0.9335,0.9883,0.95486,0.99179,0.91955,0.31734,0.26944,0.95199,0.0084556,0.0084556,0.0084556
80,3630.84,0.37307,0.31921,0.93039,0.98857,0.97708,0.98003,0.90176,0.32846,0.24944,0.9647,0.0084358,0.0084358,0.0084358
81,3675.74,0.37526,0.30828,0.94132,0.96752,0.9661,0.9775,0.87974,0.38229,0.27522,1.03367,0.008416,0.008416,0.008416
82,3721.56,0.38318,0.31982,0.94488,0.99427,0.98028,0.98719,0.91139,0.35752,0.26598,1.00567,0.0083962,0.0083962,0.0083962
83,3763.12,0.36481,0.30341,0.93043,0.97713,0.96554,0.9776,0.89337,0.35046,0.25508,1.02526,0.0083764,0.0083764,0.0083764
84,3800.47,0.37805,0.31291,0.93022,0.98994,0.97175,0.99221,0.91225,0.32733,0.25806,0.95711,0.0083566,0.0083566,0.0083566
85,3837.51,0.36189,0.29857,0.93416,0.98842,0.96423,0.98415,0.91139,0.32183,0.24594,0.95169,0.0083368,0.0083368,0.0083368
86,3875.17,0.36744,0.30339,0.93488,0.98749,0.9661,0.9794,0.90165,0.35072,0.27996,0.99975,0.008317,0.008317,0.008317
87,3912.41,0.3561,0.29853,0.92771,0.96612,0.98305,0.99115,0.91179,0.3402,0.26848,0.99017,0.0082972,0.0082972,0.0082972
88,3949.61,0.36528,0.3013,0.93603,0.95446,0.99435,0.99031,0.90796,0.32695,0.25703,0.96542,0.0082774,0.0082774,0.0082774
89,3986.5,0.3645,0.30358,0.93609,0.98637,0.97175,0.97992,0.9129,0.32795,0.25748,0.97124,0.0082576,0.0082576,0.0082576
90,4023.87,0.35452,0.29513,0.92849,0.97499,0.98305,0.9908,0.92007,0.31754,0.24122,0.94648,0.0082378,0.0082378,0.0082378
91,4061.11,0.36192,0.29716,0.9321,0.97126,0.97175,0.99161,0.91719,0.33287,0.25813,0.96714,0.008218,0.008218,0.008218
92,4097.95,0.34874,0.29421,0.92538,0.99418,0.96569,0.97997,0.9095,0.3353,0.24697,0.99727,0.0081982,0.0081982,0.0081982
93,4135.24,0.36015,0.29454,0.93141,0.98122,0.9661,0.99265,0.92358,0.32957,0.24339,0.96093,0.0081784,0.0081784,0.0081784
94,4176.12,0.3531,0.29742,0.9248,0.97588,0.97175,0.97845,0.91104,0.32493,0.2782,0.96173,0.0081586,0.0081586,0.0081586
95,4221.4,0.35639,0.29643,0.93002,0.98275,0.96537,0.9854,0.92542,0.29478,0.22629,0.96297,0.0081388,0.0081388,0.0081388
96,4265.95,0.35344,0.29053,0.92238,0.98122,0.97175,0.98471,0.9167,0.31411,0.24881,0.95642,0.008119,0.008119,0.008119
97,4310.84,0.35533,0.29638,0.92484,0.98842,0.96424,0.9926,0.92817,0.31614,0.24216,0.96332,0.0080992,0.0080992,0.0080992
98,4355.98,0.3465,0.28704,0.92219,0.98284,0.97105,0.98716,0.93119,0.29232,0.22336,0.9532,0.0080794,0.0080794,0.0080794
99,4400.78,0.3409,0.29002,0.92266,0.98857,0.97703,0.98441,0.92661,0.29766,0.23415,0.95307,0.0080596,0.0080596,0.0080596
100,4439.57,0.35511,0.29536,0.93485,0.99365,0.9661,0.97355,0.89921,0.32428,0.24859,0.99172,0.0080398,0.0080398,0.0080398
101,4476.76,0.35192,0.2912,0.93157,0.97072,0.9774,0.97577,0.90308,0.34008,0.24361,1.01892,0.00802,0.00802,0.00802
102,4514.73,0.35308,0.28947,0.93036,0.97172,0.97065,0.98427,0.92137,0.32981,0.24073,0.98958,0.0080002,0.0080002,0.0080002
103,4551.44,0.35274,0.28765,0.92754,0.97102,0.98305,0.99208,0.93104,0.30087,0.2312,0.95827,0.0079804,0.0079804,0.0079804
104,4588.96,0.34574,0.28035,0.9262,0.99418,0.96499,0.993,0.92959,0.28185,0.21715,0.93898,0.0079606,0.0079606,0.0079606
105,4625.85,0.34713,0.29161,0.93202,0.9885,0.97129,0.98521,0.91896,0.30244,0.23288,0.97292,0.0079408,0.0079408,0.0079408
106,4666.77,0.35262,0.28992,0.92471,0.97189,0.97679,0.98334,0.91598,0.31239,0.24698,0.95605,0.007921,0.007921,0.007921
107,4711.64,0.33802,0.27868,0.92066,0.98228,0.97175,0.98439,0.91998,0.30269,0.22752,0.97124,0.0079012,0.0079012,0.0079012
108,4756.85,0.34275,0.2857,0.92548,0.98849,0.97078,0.98104,0.91816,0.31618,0.2239,0.98174,0.0078814,0.0078814,0.0078814
109,4801.86,0.34206,0.28281,0.92396,0.98231,0.97175,0.98751,0.92341,0.29365,0.23403,0.92401,0.0078616,0.0078616,0.0078616
110,4846.88,0.34623,0.2812,0.9245,0.98096,0.97175,0.99269,0.93915,0.28877,0.23891,0.9238,0.0078418,0.0078418,0.0078418
111,4891.77,0.34394,0.28389,0.92458,0.98803,0.97175,0.97819,0.91293,0.31947,0.22322,0.99403,0.007822,0.007822,0.007822
112,4935.98,0.33566,0.2762,0.91928,0.98856,0.97676,0.98471,0.91594,0.31104,0.23426,0.97924,0.0078022,0.0078022,0.0078022
113,4980.83,0.34429,0.29024,0.91787,0.97645,0.9661,0.98617,0.92072,0.28985,0.24698,0.94483,0.0077824,0.0077824,0.0077824
114,5025.35,0.33533,0.27306,0.91491,0.99422,0.97129,0.98557,0.92465,0.31679,0.21885,0.97615,0.0077626,0.0077626,0.0077626
115,5070.94,0.33665,0.28884,0.92261,0.98222,0.96045,0.9858,0.92238,0.29226,0.22843,0.95879,0.0077428,0.0077428,0.0077428
116,5117.68,0.33303,0.27577,0.91382,0.9872,0.9661,0.98217,0.90927,0.3033,0.2236,0.99196,0.007723,0.007723,0.007723
117,5162.83,0.33709,0.27807,0.91691,0.97689,0.96045,0.98161,0.91197,0.30267,0.22478,0.98244,0.0077032,0.0077032,0.0077032
118,5207.89,0.32676,0.27232,0.90834,0.98477,0.9774,0.98,0.92422,0.29575,0.21469,0.96131,0.0076834,0.0076834,0.0076834
119,5252.84,0.33803,0.27829,0.91616,0.9811,0.9661,0.9859,0.92023,0.28381,0.22725,0.96623,0.0076636,0.0076636,0.0076636
120,5298.3,0.32682,0.2655,0.9137,0.98191,0.9661,0.98619,0.92173,0.29203,0.2221,0.98302,0.0076438,0.0076438,0.0076438
121,5343.6,0.33818,0.27789,0.91855,0.98843,0.96493,0.98531,0.91982,0.30151,0.22931,0.96553,0.007624,0.007624,0.007624
122,5388.56,0.33634,0.26955,0.92034,0.9812,0.96045,0.97872,0.92316,0.31739,0.23102,0.97348,0.0076042,0.0076042,0.0076042
123,5434.3,0.33612,0.27211,0.91572,0.98186,0.9774,0.99191,0.92333,0.29455,0.23087,0.93971,0.0075844,0.0075844,0.0075844
124,5479.44,0.335,0.26888,0.91904,0.98189,0.9774,0.99071,0.92434,0.29854,0.22963,0.94117,0.0075646,0.0075646,0.0075646
125,5524.85,0.32635,0.26918,0.91371,0.98223,0.97175,0.97919,0.9199,0.2869,0.23175,0.94745,0.0075448,0.0075448,0.0075448
126,5569.79,0.33237,0.27246,0.91244,0.96891,0.96045,0.97792,0.91531,0.29698,0.24603,0.94922,0.007525,0.007525,0.007525
127,5614.88,0.33197,0.26411,0.91848,0.98171,0.9887,0.98819,0.92871,0.29508,0.22239,0.93449,0.0075052,0.0075052,0.0075052
128,5659.6,0.33386,0.27427,0.91734,0.98172,0.94915,0.97736,0.9144,0.33748,0.25805,0.99878,0.0074854,0.0074854,0.0074854
129,5704.63,0.32536,0.26977,0.90985,0.97673,0.98305,0.99339,0.93936,0.29197,0.22958,0.92568,0.0074656,0.0074656,0.0074656
130,5750.48,0.32725,0.27334,0.91567,0.98285,0.97144,0.9807,0.91782,0.30114,0.2294,0.9669,0.0074458,0.0074458,0.0074458
131,5795.49,0.32545,0.27113,0.9136,0.98018,0.97175,0.98225,0.94073,0.27072,0.21728,0.94185,0.007426,0.007426,0.007426
132,5840.51,0.32338,0.27309,0.90796,0.98508,0.9661,0.98081,0.9249,0.27436,0.22784,0.94742,0.0074062,0.0074062,0.0074062
133,5885.79,0.32399,0.26635,0.9121,0.99417,0.96331,0.98168,0.92995,0.29044,0.21836,0.9493,0.0073864,0.0073864,0.0073864
134,5930.59,0.33121,0.2702,0.91598,0.98193,0.97175,0.98456,0.92817,0.29931,0.22646,0.94995,0.0073666,0.0073666,0.0073666
135,5975.73,0.32015,0.26493,0.91266,0.98275,0.96556,0.9764,0.91137,0.30114,0.22511,0.98242,0.0073468,0.0073468,0.0073468
136,6020.64,0.32208,0.26261,0.91534,0.9769,0.97175,0.9865,0.92791,0.30243,0.23023,0.9506,0.007327,0.007327,0.007327
137,6065.73,0.31724,0.25774,0.91031,0.98775,0.9661,0.9843,0.9305,0.30068,0.21666,0.95656,0.0073072,0.0073072,0.0073072
138,6109.65,0.32781,0.26496,0.91658,0.98559,0.96045,0.98741,0.93415,0.29708,0.21871,0.94416,0.0072874,0.0072874,0.0072874
139,6153.95,0.3269,0.26024,0.91506,0.9774,0.97727,0.98312,0.92554,0.28055,0.23325,0.93363,0.0072676,0.0072676,0.0072676
140,6199.32,0.32087,0.2656,0.91193,0.98285,0.97126,0.97986,0.92098,0.28008,0.21948,0.95294,0.0072478,0.0072478,0.0072478
141,6244.38,0.30956,0.25784,0.90366,0.98786,0.9774,0.98435,0.9267,0.28895,0.21612,0.94404,0.007228,0.007228,0.007228
142,6289.22,0.31901,0.26456,0.91177,0.99424,0.97581,0.9867,0.93031,0.29371,0.22006,0.93876,0.0072082,0.0072082,0.0072082
143,6334.25,0.32187,0.26309,0.91036,0.99306,0.97175,0.98348,0.92886,0.29758,0.20514,0.97308,0.0071884,0.0071884,0.0071884
144,6379.31,0.32534,0.25927,0.9071,0.98274,0.9649,0.98068,0.92144,0.28663,0.21476,0.95378,0.0071686,0.0071686,0.0071686
145,6424.34,0.31516,0.25708,0.9079,0.99313,0.9661,0.98538,0.92876,0.28443,0.2018,0.95498,0.0071488,0.0071488,0.0071488
146,6468.97,0.31226,0.25734,0.90404,0.99365,0.97175,0.98477,0.93113,0.29699,0.20693,0.9504,0.007129,0.007129,0.007129
147,6514.2,0.32148,0.26154,0.90845,0.98856,0.97646,0.98529,0.93543,0.28647,0.2026,0.93567,0.0071092,0.0071092,0.0071092
148,6559.11,0.31749,0.25854,0.91867,0.97121,0.9774,0.98154,0.93705,0.28096,0.21237,0.94911,0.0070894,0.0070894,0.0070894
149,6604.55,0.31548,0.25506,0.91455,0.98857,0.97719,0.98498,0.93067,0.29422,0.21302,0.9456,0.0070696,0.0070696,0.0070696
150,6650.01,0.30853,0.2583,0.90825,0.97752,0.98254,0.98216,0.93289,0.27673,0.21102,0.94765,0.0070498,0.0070498,0.0070498
151,6694.54,0.30877,0.25317,0.9023,0.98829,0.95339,0.98129,0.92202,0.28999,0.21801,0.97763,0.00703,0.00703,0.00703
152,6739.49,0.30982,0.25337,0.89464,0.98294,0.9768,0.9842,0.93254,0.2775,0.21766,0.94269,0.0070102,0.0070102,0.0070102
153,6784.02,0.30554,0.25447,0.90676,0.97578,0.97175,0.98892,0.93663,0.27076,0.21056,0.94842,0.0069904,0.0069904,0.0069904
154,6829.35,0.30401,0.25066,0.90742,0.98849,0.97053,0.99004,0.9359,0.2687,0.20612,0.94578,0.0069706,0.0069706,0.0069706
155,6873.79,0.30462,0.25084,0.90372,0.99334,0.9774,0.99184,0.94199,0.27184,0.21314,0.93448,0.0069508,0.0069508,0.0069508
156,6918.7,0.30112,0.2505,0.90365,0.97237,0.99413,0.99404,0.94349,0.27844,0.20788,0.94371,0.006931,0.006931,0.006931
157,6963.88,0.3093,0.25908,0.90675,0.97952,0.9774,0.98681,0.93831,0.26768,0.21414,0.92904,0.0069112,0.0069112,0.0069112
158,7007.25,0.30141,0.25482,0.90139,0.98286,0.97175,0.99114,0.93703,0.27783,0.20794,0.93884,0.0068914,0.0068914,0.0068914
159,7052.01,0.3024,0.25274,0.89506,0.97189,0.97671,0.98005,0.92757,0.28614,0.21189,0.96651,0.0068716,0.0068716,0.0068716
160,7097.21,0.30796,0.25001,0.90778,0.97729,0.9774,0.97894,0.92985,0.27975,0.20289,0.95466,0.0068518,0.0068518,0.0068518
161,7142.46,0.30586,0.2532,0.90755,0.97737,0.97624,0.98646,0.93549,0.27626,0.21256,0.94271,0.006832,0.006832,0.006832
162,7187.02,0.30834,0.25413,0.90988,0.9828,0.97175,0.98515,0.93038,0.2778,0.2144,0.94003,0.0068122,0.0068122,0.0068122
163,7231.41,0.29962,0.2448,0.90308,0.98125,0.98305,0.9934,0.94478,0.26169,0.20771,0.92684,0.0067924,0.0067924,0.0067924
164,7276.74,0.30271,0.24968,0.90105,0.98495,0.98305,0.99351,0.94807,0.26803,0.19978,0.93226,0.0067726,0.0067726,0.0067726
165,7320.55,0.30714,0.25285,0.9057,0.98226,0.99435,0.99317,0.93993,0.24948,0.19264,0.91291,0.0067528,0.0067528,0.0067528
166,7365.9,0.29966,0.24295,0.90411,0.9818,0.9887,0.98834,0.94523,0.25668,0.19794,0.9299,0.006733,0.006733,0.006733
167,7411.74,0.30158,0.24497,0.9062,0.98181,0.97175,0.98712,0.9331,0.26761,0.22346,0.94539,0.0067132,0.0067132,0.0067132
168,7456.66,0.31277,0.2585,0.9081,0.97752,0.9825,0.98921,0.93448,0.27225,0.18761,0.94566,0.0066934,0.0066934,0.0066934
169,7502.06,0.30401,0.24865,0.90869,0.96143,0.98583,0.98924,0.93228,0.27449,0.20043,0.96812,0.0066736,0.0066736,0.0066736
170,7546.73,0.30341,0.24871,0.90702,0.98159,0.9887,0.98957,0.93214,0.27318,0.21262,0.96058,0.0066538,0.0066538,0.0066538
171,7592.82,0.29437,0.24514,0.89906,0.98226,0.97175,0.9867,0.93836,0.26777,0.2034,0.9475,0.006634,0.006634,0.006634
172,7638.64,0.307,0.24971,0.90389,0.97206,0.98266,0.9898,0.94124,0.25884,0.19259,0.9394,0.0066142,0.0066142,0.0066142
173,7685.9,0.30881,0.24825,0.90792,0.9662,0.9774,0.9866,0.94469,0.25045,0.19959,0.92364,0.0065944,0.0065944,0.0065944
174,7733.53,0.29872,0.25349,0.90036,0.97652,0.97175,0.97989,0.93449,0.27031,0.20143,0.94865,0.0065746,0.0065746,0.0065746
175,7778.83,0.30178,0.24639,0.89964,0.98016,0.98305,0.98918,0.93965,0.2642,0.18147,0.9446,0.0065548,0.0065548,0.0065548
176,7823.7,0.30078,0.24252,0.90751,0.97596,0.9774,0.98912,0.93169,0.27394,0.18815,0.94784,0.006535,0.006535,0.006535
177,7868.59,0.29803,0.2379,0.90153,0.97752,0.98282,0.99307,0.93589,0.27544,0.19749,0.93937,0.0065152,0.0065152,0.0065152
178,7913.2,0.2943,0.24067,0.89732,0.97599,0.9661,0.98411,0.93524,0.27147,0.22081,0.93938,0.0064954,0.0064954,0.0064954
179,7957.39,0.30199,0.24348,0.89925,0.97637,0.9887,0.99444,0.94056,0.26772,0.19017,0.94431,0.0064756,0.0064756,0.0064756
180,8001.78,0.30275,0.23998,0.91187,0.97758,0.97175,0.98745,0.93825,0.26866,0.19753,0.94485,0.0064558,0.0064558,0.0064558
181,8047.16,0.29768,0.2464,0.90306,0.97067,0.9661,0.98416,0.93279,0.27748,0.21015,0.94751,0.006436,0.006436,0.006436
182,8091.88,0.2888,0.23357,0.89796,0.98044,0.9661,0.98129,0.92585,0.27998,0.20316,0.95731,0.0064162,0.0064162,0.0064162
183,8136.57,0.29514,0.23474,0.90209,0.98736,0.9661,0.9822,0.9365,0.26339,0.19152,0.95151,0.0063964,0.0063964,0.0063964
184,8183.98,0.28869,0.23382,0.89319,0.98637,0.97175,0.98609,0.93829,0.26249,0.1922,0.93725,0.0063766,0.0063766,0.0063766
185,8223,0.29086,0.23724,0.8933,0.98262,0.9661,0.98729,0.94361,0.24934,0.19485,0.91055,0.0063568,0.0063568,0.0063568
