epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,1527.6,0.42083,0.36361,0.96472,0.96348,0.9322,0.97094,0.8681,0.43179,0.37573,1.04676,0.009208,0.009208,0.009208
42,1563.28,0.41343,0.36382,0.95661,0.95873,0.97175,0.98746,0.87876,0.40991,0.32903,1.03198,0.0091882,0.0091882,0.0091882
43,1599.18,0.42483,0.36442,0.97109,0.98254,0.95388,0.98041,0.85336,0.47072,0.34977,1.06319,0.0091684,0.0091684,0.0091684
44,1634.51,0.41201,0.36517,0.96158,0.95506,0.97175,0.98435,0.8836,0.40924,0.32996,1.01148,0.0091486,0.0091486,0.0091486
45,1670.27,0.40946,0.36948,0.96012,0.981,0.94915,0.97661,0.8751,0.41081,0.346,1.02893,0.0091288,0.0091288,0.0091288
46,1706.25,0.4087,0.36125,0.96038,0.98499,0.9435,0.97577,0.85784,0.4969,0.37944,1.11244,0.009109,0.009109,0.009109
47,1742.45,0.41069,0.35514,0.96081,0.98814,0.94122,0.96931,0.86651,0.43188,0.38594,1.08167,0.0090892,0.0090892,0.0090892
48,1778.17,0.41274,0.36212,0.95754,0.9528,0.97175,0.98692,0.89401,0.40456,0.34697,1.00442,0.0090694,0.0090694,0.0090694
49,1814.18,0.40052,0.34941,0.95336,0.97182,0.97409,0.9813,0.88335,0.42203,0.31727,1.01654,0.0090496,0.0090496,0.0090496
50,1853.81,0.40226,0.35193,0.95525,0.97105,0.9887,0.98565,0.90918,0.36957,0.32017,0.97277,0.0090298,0.0090298,0.0090298
51,1889.74,0.39774,0.33888,0.94971,0.96346,0.97175,0.98862,0.89631,0.37723,0.29535,0.99329,0.00901,0.00901,0.00901
52,1925.67,0.39262,0.33599,0.95194,0.96976,0.9774,0.98902,0.88353,0.39347,0.32668,1.00685,0.0089902,0.0089902,0.0089902
53,1961.49,0.40569,0.347,0.95987,0.98271,0.96329,0.97721,0.88759,0.39715,0.32446,1.02188,0.0089704,0.0089704,0.0089704
54,1997.17,0.38945,0.33706,0.94468,0.94994,0.96493,0.98763,0.90717,0.37755,0.33366,0.98807,0.0089506,0.0089506,0.0089506
55,2032.88,0.39139,0.34065,0.94714,0.9915,0.96045,0.98165,0.9018,0.38207,0.30279,1.01428,0.0089308,0.0089308,0.0089308
56,2068.5,0.3831,0.3371,0.94168,0.98295,0.9771,0.98672,0.88807,0.41303,0.30876,1.03517,0.008911,0.008911,0.008911
57,2103.87,0.38672,0.32446,0.95135,0.98862,0.98157,0.98846,0.91491,0.35101,0.26057,0.97039,0.0088912,0.0088912,0.0088912
58,2139.49,0.3769,0.3237,0.94368,0.97128,0.95531,0.9832,0.87526,0.41252,0.32173,1.03797,0.0088714,0.0088714,0.0088714
59,2175.33,0.39142,0.33771,0.94063,0.98139,0.9661,0.98481,0.89485,0.38941,0.30839,0.99066,0.0088516,0.0088516,0.0088516
60,2211.14,0.37409,0.31728,0.93657,0.97174,0.97143,0.97946,0.90576,0.37435,0.29822,0.98771,0.0088318,0.0088318,0.0088318
61,2246.63,0.37303,0.3306,0.94204,0.99414,0.95891,0.97178,0.87766,0.41632,0.32383,1.05239,0.008812,0.008812,0.008812
62,2282.98,0.37009,0.32072,0.93535,0.96117,0.97884,0.98346,0.89527,0.38999,0.30242,1.00401,0.0087922,0.0087922,0.0087922
63,2318.68,0.37571,0.33034,0.93968,0.98513,0.9661,0.98536,0.89041,0.37787,0.30812,0.98903,0.0087724,0.0087724,0.0087724
64,2354.29,0.37434,0.31919,0.94309,0.98835,0.95876,0.98475,0.90566,0.38679,0.30603,0.99906,0.0087526,0.0087526,0.0087526
65,2390.17,0.36641,0.31795,0.93387,0.98142,0.97175,0.98398,0.90416,0.38408,0.30826,1.01761,0.0087328,0.0087328,0.0087328
66,2425.88,0.37452,0.3219,0.93983,0.9885,0.97124,0.988,0.91911,0.37151,0.29523,0.99447,0.008713,0.008713,0.008713
67,2461.17,0.37494,0.32163,0.9396,0.98295,0.97725,0.98548,0.91416,0.35555,0.29363,0.98752,0.0086932,0.0086932,0.0086932
68,2496.79,0.36924,0.31746,0.93307,0.98244,0.94838,0.97741,0.90659,0.3639,0.29133,0.99401,0.0086734,0.0086734,0.0086734
69,2532.77,0.36788,0.31488,0.93667,0.98742,0.9774,0.97798,0.91555,0.34466,0.25215,0.97009,0.0086536,0.0086536,0.0086536
70,2568.17,0.37588,0.31796,0.94377,0.98167,0.96045,0.97307,0.89682,0.35243,0.28277,1.00953,0.0086338,0.0086338,0.0086338
71,2603.59,0.35735,0.30803,0.92733,0.97438,0.9774,0.98948,0.91872,0.34034,0.2751,0.95614,0.008614,0.008614,0.008614
72,2639.81,0.35913,0.30927,0.93369,0.98807,0.9774,0.99336,0.92197,0.34587,0.25715,0.97513,0.0085942,0.0085942,0.0085942
73,2675.62,0.35865,0.31063,0.92376,0.98644,0.9774,0.98809,0.91371,0.33725,0.2735,0.94748,0.0085744,0.0085744,0.0085744
74,2711.67,0.35509,0.29873,0.92739,0.97709,0.96387,0.98513,0.91627,0.34922,0.28143,0.97501,0.0085546,0.0085546,0.0085546
75,2747.73,0.35739,0.30767,0.9337,0.9815,0.9548,0.98395,0.90195,0.34348,0.27399,0.98106,0.0085348,0.0085348,0.0085348
76,2784.16,0.36171,0.31961,0.93393,0.97629,0.9661,0.98376,0.89943,0.36711,0.29324,1.00771,0.008515,0.008515,0.008515
77,2819.9,0.3544,0.30024,0.93253,0.97726,0.97134,0.98511,0.9031,0.34877,0.29454,0.98312,0.0084952,0.0084952,0.0084952
78,2855.97,0.36291,0.31493,0.94041,0.987,0.9661,0.97733,0.91044,0.34914,0.26103,0.9891,0.0084754,0.0084754,0.0084754
79,2891.81,0.35193,0.29858,0.9295,0.98266,0.96039,0.97973,0.89256,0.35573,0.28727,0.99181,0.0084556,0.0084556,0.0084556
80,2927.6,0.35247,0.31519,0.92623,0.97483,0.9774,0.98549,0.90794,0.35306,0.28194,0.96599,0.0084358,0.0084358,0.0084358
81,2963.83,0.35409,0.30185,0.93003,0.98246,0.97175,0.98276,0.91703,0.33013,0.28,0.95962,0.008416,0.008416,0.008416
82,3004.2,0.35273,0.30744,0.92887,0.99264,0.9661,0.9786,0.90362,0.35642,0.27321,1.01678,0.0083962,0.0083962,0.0083962
83,3042.04,0.34557,0.29844,0.92113,0.97151,0.96326,0.9758,0.90294,0.35235,0.27645,0.98479,0.0083764,0.0083764,0.0083764
84,3077.55,0.35395,0.31014,0.92506,0.97712,0.96531,0.98219,0.90505,0.36364,0.28388,1.01171,0.0083566,0.0083566,0.0083566
85,3113.04,0.34308,0.29424,0.92614,0.99086,0.97175,0.98749,0.9101,0.3841,0.28519,1.00454,0.0083368,0.0083368,0.0083368
86,3148.73,0.35498,0.30216,0.93358,0.98228,0.9661,0.96728,0.89325,0.35447,0.25927,1.00882,0.008317,0.008317,0.008317
87,3184.29,0.33958,0.29659,0.92157,0.99385,0.94915,0.97085,0.89747,0.37009,0.29867,1.0205,0.0082972,0.0082972,0.0082972
88,3220.13,0.339,0.2895,0.92103,0.98696,0.9661,0.97952,0.90818,0.34129,0.25551,0.99203,0.0082774,0.0082774,0.0082774
89,3255.78,0.34941,0.29419,0.93088,0.97607,0.9661,0.98535,0.90896,0.3239,0.26126,0.95999,0.0082576,0.0082576,0.0082576
90,3291.11,0.34801,0.29771,0.92702,0.97178,0.9774,0.98531,0.92217,0.34341,0.27213,0.97683,0.0082378,0.0082378,0.0082378
91,3326.56,0.34819,0.29577,0.93319,0.97108,0.97175,0.98201,0.91228,0.34146,0.25588,0.99364,0.008218,0.008218,0.008218
92,3362.24,0.34013,0.29348,0.92636,0.97714,0.96593,0.97069,0.89344,0.34127,0.27235,0.99987,0.0081982,0.0081982,0.0081982
93,3397.89,0.35012,0.29666,0.92762,0.9799,0.9661,0.98389,0.89597,0.37443,0.2983,1.00921,0.0081784,0.0081784,0.0081784
94,3433.42,0.33886,0.29308,0.91768,0.98164,0.97175,0.98037,0.90207,0.3352,0.26719,0.97432,0.0081586,0.0081586,0.0081586
95,3468.99,0.33888,0.28606,0.92483,0.9586,0.98305,0.98472,0.91046,0.33982,0.27463,0.98721,0.0081388,0.0081388,0.0081388
96,3504.62,0.32949,0.28148,0.91234,0.9777,0.97175,0.9814,0.90713,0.34675,0.27054,0.99354,0.008119,0.008119,0.008119
97,3540.68,0.33434,0.28797,0.91753,0.9751,0.96045,0.97722,0.90575,0.34117,0.27775,1.00838,0.0080992,0.0080992,0.0080992
98,3576.81,0.32836,0.27815,0.91234,0.98082,0.96045,0.9791,0.90684,0.32573,0.26429,0.98379,0.0080794,0.0080794,0.0080794
99,3612.71,0.32217,0.27943,0.91507,0.98283,0.97046,0.97783,0.90348,0.32932,0.24197,1.01342,0.0080596,0.0080596,0.0080596
100,3648.07,0.33455,0.28899,0.92423,0.98829,0.9536,0.97567,0.89819,0.35805,0.28027,1.00561,0.0080398,0.0080398,0.0080398
101,3683.79,0.33727,0.28075,0.9238,0.98778,0.9661,0.975,0.8929,0.34371,0.26331,1.0288,0.00802,0.00802,0.00802
102,3719.56,0.32763,0.28847,0.91446,0.98843,0.96513,0.97861,0.90841,0.34382,0.25648,0.99756,0.0080002,0.0080002,0.0080002
103,3755.36,0.33484,0.28487,0.91937,0.97148,0.96238,0.98362,0.92177,0.31382,0.25909,0.95818,0.0079804,0.0079804,0.0079804
104,3791.37,0.32663,0.27856,0.91813,0.98213,0.97175,0.98078,0.91142,0.32121,0.24555,0.97038,0.0079606,0.0079606,0.0079606
105,3827.42,0.33112,0.28651,0.92363,0.98835,0.95884,0.9826,0.90879,0.34397,0.24912,1.00553,0.0079408,0.0079408,0.0079408
106,3863.09,0.33142,0.28606,0.9122,0.97573,0.9661,0.98155,0.91469,0.3361,0.27061,0.97824,0.007921,0.007921,0.007921
107,3899.23,0.32246,0.27414,0.91767,0.95462,0.9774,0.98749,0.91743,0.31834,0.24985,0.96606,0.0079012,0.0079012,0.0079012
108,3934.74,0.32216,0.28016,0.91354,0.97106,0.97175,0.98459,0.90996,0.34681,0.26037,0.99848,0.0078814,0.0078814,0.0078814
109,3970.67,0.32105,0.26988,0.91504,0.98846,0.96788,0.98666,0.92416,0.32185,0.2587,0.97978,0.0078616,0.0078616,0.0078616
110,4006.2,0.32216,0.27589,0.91297,0.98817,0.9661,0.98332,0.91669,0.33501,0.25671,0.99056,0.0078418,0.0078418,0.0078418
111,4041.83,0.31897,0.27274,0.91049,0.97664,0.97175,0.98631,0.91996,0.29601,0.24137,0.94748,0.007822,0.007822,0.007822
112,4077.73,0.31812,0.26522,0.91023,0.99213,0.96045,0.9785,0.91364,0.33818,0.2502,1.01136,0.0078022,0.0078022,0.0078022
113,4113.36,0.32452,0.28041,0.91414,0.98519,0.97175,0.98109,0.91663,0.30483,0.23645,0.98109,0.0077824,0.0077824,0.0077824
114,4149.22,0.31891,0.27171,0.91207,0.97727,0.97156,0.97905,0.91939,0.31718,0.23985,0.9784,0.0077626,0.0077626,0.0077626
115,4184.92,0.31839,0.27458,0.91266,0.98842,0.96444,0.98331,0.91735,0.31546,0.23841,0.97597,0.0077428,0.0077428,0.0077428
116,4220.59,0.32539,0.27328,0.91096,0.96618,0.96857,0.98187,0.92118,0.3237,0.24455,0.98182,0.007723,0.007723,0.007723
117,4256.25,0.31821,0.27746,0.90971,0.97652,0.96045,0.97944,0.91371,0.32691,0.24325,0.97309,0.0077032,0.0077032,0.0077032
118,4292.19,0.31262,0.267,0.90666,0.98285,0.97134,0.97929,0.92367,0.29526,0.24058,0.95268,0.0076834,0.0076834,0.0076834
119,4327.44,0.32162,0.26913,0.90754,0.97635,0.9661,0.9765,0.90916,0.31891,0.25286,0.9841,0.0076636,0.0076636,0.0076636
120,4363.05,0.31308,0.26297,0.90719,0.98825,0.9661,0.97848,0.92853,0.29271,0.25658,0.94313,0.0076438,0.0076438,0.0076438
121,4398.6,0.31521,0.26373,0.9101,0.98609,0.9661,0.98411,0.92048,0.31822,0.24451,0.97861,0.007624,0.007624,0.007624
122,4434.45,0.31443,0.26386,0.91265,0.9735,0.98305,0.98584,0.92606,0.31242,0.24293,0.93224,0.0076042,0.0076042,0.0076042
123,4470.03,0.31014,0.2689,0.90285,0.98294,0.97673,0.98462,0.92565,0.31432,0.2474,0.97891,0.0075844,0.0075844,0.0075844
124,4505.44,0.3139,0.26004,0.90528,0.98521,0.97175,0.9802,0.92732,0.31932,0.2394,0.96483,0.0075646,0.0075646,0.0075646
125,4541.14,0.31312,0.26388,0.90797,0.98095,0.9661,0.97955,0.92374,0.32589,0.25095,0.98186,0.0075448,0.0075448,0.0075448
126,4576.63,0.31412,0.26804,0.91062,0.98862,0.98136,0.99429,0.94187,0.28184,0.2212,0.92285,0.007525,0.007525,0.007525
127,4611.99,0.30939,0.25403,0.90767,0.9885,0.9711,0.98446,0.92985,0.30037,0.22985,0.97197,0.0075052,0.0075052,0.0075052
128,4647.62,0.31231,0.26171,0.90881,0.98219,0.9774,0.98431,0.92879,0.29226,0.21923,0.94918,0.0074854,0.0074854,0.0074854
129,4683.19,0.31019,0.2652,0.90696,0.98795,0.94915,0.97834,0.90989,0.3424,0.23884,1.00601,0.0074656,0.0074656,0.0074656
130,4718.68,0.31119,0.26657,0.90518,0.9707,0.97175,0.98613,0.9156,0.32662,0.24696,0.99671,0.0074458,0.0074458,0.0074458
131,4754.39,0.31334,0.26976,0.91015,0.99424,0.9757,0.98704,0.92565,0.32348,0.23408,0.98387,0.007426,0.007426,0.007426
132,4789.86,0.31653,0.26469,0.90913,0.98731,0.94915,0.96738,0.89663,0.3232,0.25074,1.02109,0.0074062,0.0074062,0.0074062
133,4825.71,0.31602,0.2671,0.91339,0.97145,0.97175,0.98589,0.91941,0.30197,0.25973,0.94196,0.0073864,0.0073864,0.0073864
134,4861.47,0.31065,0.26316,0.90548,0.97548,0.97175,0.98322,0.91725,0.29847,0.23953,0.9795,0.0073666,0.0073666,0.0073666
135,4897.17,0.30407,0.25769,0.90938,0.98145,0.9661,0.98112,0.92397,0.3085,0.24055,1.00058,0.0073468,0.0073468,0.0073468
136,4933.23,0.30392,0.25403,0.90875,0.98042,0.96045,0.97938,0.91374,0.33213,0.2461,0.99113,0.007327,0.007327,0.007327
137,4969.28,0.30463,0.26153,0.91001,0.98843,0.96503,0.98318,0.91926,0.30146,0.24238,0.97034,0.0073072,0.0073072,0.0073072
138,5005.29,0.31527,0.26598,0.91383,0.98285,0.9714,0.98604,0.92338,0.3073,0.23784,0.96367,0.0072874,0.0072874,0.0072874
139,5041.36,0.30825,0.26081,0.90687,0.97179,0.97298,0.97968,0.91482,0.30845,0.24231,0.98307,0.0072676,0.0072676,0.0072676
140,5077.28,0.30425,0.26363,0.90435,0.98651,0.96045,0.97327,0.91874,0.30064,0.25137,0.96912,0.0072478,0.0072478,0.0072478
141,5112.78,0.29649,0.25778,0.90113,0.97114,0.97175,0.98076,0.9236,0.3099,0.22823,0.96502,0.007228,0.007228,0.007228
142,5148.28,0.30057,0.25553,0.90602,0.99153,0.96045,0.97699,0.92685,0.30397,0.23396,0.99437,0.0072082,0.0072082,0.0072082
143,5184.26,0.31212,0.25903,0.90885,0.97725,0.97065,0.98113,0.92053,0.3203,0.22894,0.99433,0.0071884,0.0071884,0.0071884
144,5220.05,0.30508,0.25771,0.90183,0.97599,0.9774,0.98839,0.93072,0.2983,0.2324,0.9727,0.0071686,0.0071686,0.0071686
145,5255.76,0.29539,0.24656,0.89899,0.98284,0.97082,0.98206,0.92123,0.30765,0.22557,0.9855,0.0071488,0.0071488,0.0071488
146,5291.45,0.29776,0.25624,0.89916,0.97751,0.98203,0.98828,0.92803,0.28875,0.21149,0.95334,0.007129,0.007129,0.007129
147,5327.55,0.30484,0.26617,0.90448,0.97369,0.9548,0.98091,0.9254,0.30813,0.23342,0.97914,0.0071092,0.0071092,0.0071092
148,5363.15,0.2983,0.25253,0.90501,0.98169,0.9661,0.98649,0.92769,0.30091,0.23179,0.97477,0.0070894,0.0070894,0.0070894
149,5399.18,0.29107,0.24771,0.90239,0.97569,0.9548,0.97303,0.91872,0.29632,0.22625,0.98215,0.0070696,0.0070696,0.0070696
150,5435.05,0.29317,0.25564,0.9016,0.99147,0.96045,0.97521,0.90776,0.31231,0.22972,1.00436,0.0070498,0.0070498,0.0070498
151,5470.64,0.29772,0.25327,0.9,0.98265,0.95988,0.97676,0.92105,0.29951,0.23216,0.97845,0.00703,0.00703,0.00703
152,5506.54,0.29479,0.24937,0.89205,0.98018,0.96045,0.98214,0.9246,0.31128,0.2249,1.00443,0.0070102,0.0070102,0.0070102
153,5542.88,0.28972,0.25258,0.90056,0.97533,0.97175,0.98626,0.93733,0.28537,0.2107,0.94669,0.0069904,0.0069904,0.0069904
154,5578.43,0.29896,0.25149,0.90822,0.97678,0.9661,0.97892,0.92209,0.29506,0.23268,0.97332,0.0069706,0.0069706,0.0069706
155,5614.07,0.29139,0.24646,0.89701,0.97599,0.9548,0.9759,0.92537,0.29325,0.21666,0.96455,0.0069508,0.0069508,0.0069508
156,5649.72,0.28988,0.24499,0.89796,0.97982,0.97175,0.98788,0.94288,0.26613,0.21017,0.92328,0.006931,0.006931,0.006931
157,5685.31,0.29276,0.25212,0.89825,0.98736,0.97175,0.98117,0.93179,0.2967,0.21837,0.96984,0.0069112,0.0069112,0.0069112
158,5720.85,0.2897,0.25257,0.89809,0.98224,0.96045,0.9797,0.91947,0.30518,0.22721,0.98839,0.0068914,0.0068914,0.0068914
159,5756.55,0.2873,0.24815,0.89021,0.98716,0.97175,0.98317,0.93281,0.29539,0.22556,0.96758,0.0068716,0.0068716,0.0068716
160,5791.92,0.29954,0.25161,0.90685,0.97173,0.97091,0.98133,0.92838,0.29564,0.23302,0.98094,0.0068518,0.0068518,0.0068518
161,5827.66,0.28749,0.24893,0.89519,0.98074,0.97175,0.98551,0.92559,0.28848,0.2431,0.95063,0.006832,0.006832,0.006832
162,5863.83,0.29471,0.24858,0.90289,0.96568,0.97175,0.98114,0.92474,0.30901,0.22604,0.97788,0.0068122,0.0068122,0.0068122
163,5899.7,0.29472,0.24554,0.9029,0.96646,0.97684,0.98538,0.92991,0.30187,0.21204,0.96061,0.0067924,0.0067924,0.0067924
164,5935.27,0.29078,0.24773,0.89522,0.97725,0.97091,0.98442,0.9272,0.3007,0.21653,0.97283,0.0067726,0.0067726,0.0067726
165,5971.36,0.29279,0.24654,0.8989,0.98304,0.98246,0.9871,0.93481,0.28747,0.21249,0.95853,0.0067528,0.0067528,0.0067528
166,6007.43,0.29215,0.24115,0.90264,0.9775,0.98179,0.9909,0.94291,0.27921,0.21731,0.94775,0.006733,0.006733,0.006733
167,6043.12,0.28916,0.24121,0.90168,0.97689,0.97175,0.98646,0.93436,0.2931,0.21121,0.97461,0.0067132,0.0067132,0.0067132
168,6078.79,0.29328,0.24407,0.90113,0.98244,0.9774,0.98495,0.93579,0.28377,0.20566,0.95701,0.0066934,0.0066934,0.0066934
169,6114.45,0.29126,0.247,0.9049,0.98186,0.9774,0.98734,0.93481,0.28886,0.22553,0.96555,0.0066736,0.0066736,0.0066736
170,6150.02,0.294,0.24713,0.90318,0.97576,0.97175,0.9872,0.92574,0.302,0.22254,0.99029,0.0066538,0.0066538,0.0066538
171,6185.56,0.28266,0.24602,0.89534,0.98309,0.97175,0.98679,0.92309,0.3073,0.21411,0.99555,0.006634,0.006634,0.006634
172,6221.32,0.28603,0.23932,0.89585,0.98126,0.9661,0.98379,0.93164,0.28821,0.22083,0.95507,0.0066142,0.0066142,0.0066142
173,6257.2,0.29111,0.24112,0.90398,0.98027,0.9661,0.98597,0.93134,0.28577,0.21997,0.95664,0.0065944,0.0065944,0.0065944
174,6293.26,0.27978,0.24011,0.89356,0.97924,0.9661,0.98353,0.93223,0.28959,0.22604,0.9681,0.0065746,0.0065746,0.0065746
175,6328.87,0.28993,0.24127,0.90206,0.98106,0.97175,0.98187,0.92785,0.30728,0.23058,0.97643,0.0065548,0.0065548,0.0065548
176,6364.78,0.28329,0.23081,0.89794,0.97642,0.9548,0.97414,0.91037,0.3136,0.22465,1.00772,0.006535,0.006535,0.006535
177,6400.78,0.28339,0.23946,0.8966,0.9759,0.96045,0.97814,0.91608,0.32395,0.22878,0.99538,0.0065152,0.0065152,0.0065152
178,6436.45,0.28889,0.24018,0.90005,0.97455,0.9661,0.98048,0.93059,0.29157,0.21908,0.96719,0.0064954,0.0064954,0.0064954
179,6472.03,0.29085,0.24288,0.89688,0.9819,0.9661,0.97415,0.92487,0.29181,0.20342,0.979,0.0064756,0.0064756,0.0064756
180,6507.69,0.28621,0.2408,0.90369,0.98261,0.96045,0.97269,0.92203,0.292,0.22839,0.96605,0.0064558,0.0064558,0.0064558
181,6543.27,0.28538,0.2397,0.89893,0.98151,0.9661,0.973,0.91844,0.28435,0.21502,0.98153,0.006436,0.006436,0.006436
182,6579.05,0.28126,0.23529,0.89307,0.98164,0.9548,0.97421,0.91689,0.30875,0.23184,1.01709,0.0064162,0.0064162,0.0064162
183,6615.06,0.27995,0.23208,0.89655,0.98751,0.97175,0.98059,0.92868,0.29368,0.2206,0.98635,0.0063964,0.0063964,0.0063964
184,6650.81,0.27984,0.23551,0.8907,0.97606,0.97175,0.9806,0.93013,0.28488,0.20833,0.97788,0.0063766,0.0063766,0.0063766
185,6686.58,0.28071,0.24104,0.89092,0.98702,0.9548,0.97909,0.92971,0.29409,0.22204,0.98386,0.0063568,0.0063568,0.0063568
